corp_code,bsns_year,reprt_code,sj_div,sj_nm,account_id,account_nm,thstrm_amount,thstrm_add_amount,frmtrm_amount,bfefrmtrm_amount,currency,corp_name,stock_code
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForBadDebtExpenses,대손상각비,7666101.0,,400595508.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForGainOnDispositionOfTangibleAssets,유형자산처분이익,607101741.0,,33216637.0,151433966.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForGainOnForeignExchangeTranslations,외화환산이익,6419709480.0,,672365722.0,273289182.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForGainsOnDisposalsOfFinancialAssets,당기손익-공정가치측정금융자산처분이익,4178504476.0,,221844734.0,183996000.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForGainsOnEvaluationOfDerivativeFinancialAssets,파생상품평가이익,,,43171638.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForGainsOnEvaluationOfFairValueFinancialAssets,당기손익-공정가치측정금융자산평가이익,1573437849.0,,464820127.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForImpairmentLossesOfIntangibleAssets,영업권손상차손,,,281379700.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForInterestExpenses,이자비용,3769628254.0,,1265495714.0,1035577089.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForLossesOnAbandonmentOfPropertyPlantAndEquipment,유형자산폐기손실,120586314.0,,400966077.0,161828721.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForLossesOnDispositionOfPropertyPlantAndEquipment,유형자산처분손실,208989616.0,,41771085.0,6174968.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForLossesOnEvaluationOfDerivativeFinancialAssets,파생상품평가손실,2587870464.0,,,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForLossesOnForeignExchangeTranslations,외화환산손실,1058986843.0,,434788227.0,1153644565.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForMiscellaneousLosses,잡손실,1455399.0,,,26875152.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForOtherBadDebtExpenses,기타의대손상각비,195490550.0,,2998801.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForProductWarrantyExpenses,판매보증비,1029301357.0,,159805759.0,64189298.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForProvisionForSeveranceIndemnities,퇴직급여,2545323498.0,,2060915144.0,1670204682.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForReversalsOfBadDebtExpenses,기타의대손상각비환입,,,,22120436.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForReversalsOfInventories,재고자산평가손실환입,,,1626304417.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForShareBasedPayment,주식보상비용,3282450609.0,,3001167581.0,500025095.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForWritedownsOfInventories,재고자산평가손실,9919224786.0,,,2197661834.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,-Standard account code not used-,광고선전비,,,,250000.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,-Standard account code not used-,배당수익,417744413.0,,,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,-Standard account code not used-,기타장기종업원급여,36905362.0,,,34266236.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,-Standard account code not used-,유가증권처분이익,22380029.0,,,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,-Standard account code not used-,기타장기종업원급여환입,,,13361745.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,-Standard account code not used-,외주용역비,-64251158.0,,,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,-Standard account code not used-,사용권자산상각비,15318803941.0,,8741095662.0,6611789049.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,-Standard account code not used-,지급수수료,199792722.0,,85532598.0,43773635.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,-Standard account code not used-,대손상각비환입,,,,3357125.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,-Standard account code not used-,소모품비,144342405.0,,125000000.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,-Standard account code not used-,차량유지비,-18176171.0,,,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_AdjustmentsForAmortisationExpense,무형자산상각비,882221546.0,,443696199.0,372523191.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_AdjustmentsForDepreciationExpense,유형자산상각비,6289661606.0,,4738400949.0,3770759899.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_AdjustmentsForIncomeTaxExpense,법인세비용,25710251902.0,,24277298875.0,10241587166.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_AdjustmentsForInterestIncome,이자수익,5487808120.0,,3486501051.0,229996808.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금 수취,417744413.0,,,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세 납부,29960233912.0,,17461223521.0,4217330382.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,4899948910.0,,2742811023.0,123336491.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_ProfitLoss,당기순이익,107590435967.0,,81546050952.0,28962993115.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,393132808.0,,1706590.0,-495640103.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,현금의 증가,-35361350949.0,,68079604316.0,23949918879.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_ChangesInForeignExchangeRates,해외사업환산손익,460723199.0,,88885711.0,569456833.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_ChangesInForeignExchangeRates,해외사업환산손익,460723199.0,,88885711.0,569456833.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_ChangesInForeignExchangeRates,해외사업환산손익,460723199.0,,88885711.0,569456833.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,196948868778.0,,99266311538.0,66001080624.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,196948868778.0,,99266311538.0,66001080624.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,61090126022.0,,52142603182.0,46718489482.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,3637689000.0,,3592604000.0,3495104000.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,123704427689.0,,42338568772.0,13975982766.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,611288220.0,,522402509.0,-47054324.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,7905337847.0,,670133075.0,1858558700.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_ReclassificationAdjustments,순확정급여자산(부채)의 재측정요소,-2202657731.0,,-180192035.0,-600407109.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_ReclassificationAdjustments,순확정급여자산(부채)의 재측정요소,-2202657731.0,,-180192035.0,-600407109.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_ReclassificationAdjustments,순확정급여자산(부채)의 재측정요소,-2202657731.0,,-180192035.0,-600407109.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_TreasuryShareTransactions,자기주식,-59943891000.0,,,,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_TreasuryShareTransactions,자기주식,-59943891000.0,,,,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,dart_TreasuryShareTransactions,자기주식,-59943891000.0,,,,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_Equity,자본총계,229092205925.0,,123704427689.0,42338568772.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_Equity,자본총계,1072011419.0,,611288220.0,522402509.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_Equity,자본총계,12700744497.0,,7905337847.0,670133075.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_Equity,자본총계,76846523149.0,,61090126022.0,52142603182.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_Equity,자본총계,323524073990.0,,196948868778.0,99266311538.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_Equity,자본총계,323524073990.0,,196948868778.0,99266311538.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_Equity,자본총계,3812589000.0,,3637689000.0,3592604000.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,주식선택권,6341411750.0,,7235204772.0,4333188075.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,주식선택권,6341411750.0,,7235204772.0,4333188075.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,주식선택권,1525605100.0,,,5424113700.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,주식선택권,4795406650.0,,7235204772.0,-1188425625.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,주식선택권,20400000.0,,,97500000.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_IssueOfEquity,유상증자,74329183027.0,,8992607840.0,,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_IssueOfEquity,유상증자,74174683027.0,,8947522840.0,,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_IssueOfEquity,유상증자,154500000.0,,45085000.0,,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_IssueOfEquity,유상증자,74329183027.0,,8992607840.0,,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_ProfitLoss,당기순이익,107590435967.0,,81546050952.0,28962993115.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_ProfitLoss,당기순이익,107590435967.0,,81546050952.0,28962993115.0,KRW,에이피알,278470
01190568,2024,11011,SCE,Statement of changes in equity,ifrs-full_ProfitLoss,당기순이익,107590435967.0,,81546050952.0,28962993115.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_Assets,자산총계,565143563187.0,,287309488243.0,183130939633.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_CurrentAssets,유동자산,286027445388.0,,219307995672.0,137024020095.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,-Standard account code not used-,당기손익-공정가치측정금융자산,4043223237.0,,,,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_CashAndCashEquivalents,현금및현금성자산,90366354391.0,,125334572532.0,57253261626.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_CurrentTaxAssets,당기법인세자산,472876908.0,,389566187.0,1013889535.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_Inventories,재고자산,109745676962.0,,56520972365.0,50460161074.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_OtherCurrentAssets,기타유동자산,7821538019.0,,6229597684.0,6317755640.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,25630369792.0,,7828065195.0,908796506.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,47947406079.0,,23005221709.0,21070155714.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_NoncurrentAssets,비유동자산,279116117799.0,,68001492571.0,46106919538.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,dart_GoodwillGross,영업권,195996061.0,,195996061.0,281379700.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,dart_InvestedAssetForPostemploymentBenefit,순확정급여자산,,,1241439984.0,1025560421.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,-Standard account code not used-,당기손익-공정가치측정금융자산,28378245326.0,,5874522413.0,1183996000.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_DeferredTaxAssets,이연법인세자산,45782255963.0,,14449983263.0,9999836046.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,5632651682.0,,4102330070.0,2105886103.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,33606731961.0,,11851640591.0,6686564078.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_PropertyPlantAndEquipment,유형자산,51364428813.0,,14188421514.0,8776936033.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_RightofuseAssets,사용권자산,114155807993.0,,16097158675.0,16046761157.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_Equity,자본총계,323524073990.0,,196948868778.0,99266311538.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,323524073990.0,,196948868778.0,99266311538.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,dart_ElementsOfOtherStockholdersEquity,기타자본,12700744497.0,,7905337847.0,670133075.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,1072011419.0,,611288220.0,522402509.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,-Standard account code not used-,기타불입자본,76846523149.0,,61090126022.0,52142603182.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_IssuedCapital,자본금,3812589000.0,,3637689000.0,3592604000.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_RetainedEarnings,이익잉여금,229092205925.0,,123704427689.0,42338568772.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_EquityAndLiabilities,부채및자본총계,565143563187.0,,287309488243.0,183130939633.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_CurrentLiabilities,유동부채,145136758580.0,,82296421377.0,76266539341.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,-Standard account code not used-,전환사채,2572180483.0,,2316242030.0,,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_CurrentLeaseLiabilities,유동리스부채,18645082840.0,,6603906979.0,7246522656.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_CurrentProvisions,유동충당부채,1653801852.0,,874477690.0,246941371.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_CurrentTaxLiabilities,당기법인세부채,42856299419.0,,18407737623.0,12052065651.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,5350429353.0,,2342962892.0,1330459085.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_OtherCurrentLiabilities,기타유동부채,5681734611.0,,5644185807.0,6431037858.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_ShorttermBorrowings,단기차입금,,,7500000000.0,21500000000.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_TradeAndOtherCurrentPayables,매입채무및기타채무,68377230022.0,,38606908356.0,27459512720.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_Liabilities,부채총계,241619489197.0,,90360619465.0,83864628095.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_NoncurrentLiabilities,비유동부채,96482730617.0,,8064198088.0,7598088754.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,-Standard account code not used-,순확정급여부채,624543020.0,,330714601.0,111223052.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_NoncurrentLeaseLiabilities,비유동리스부채,88072925105.0,,5818653278.0,5800785246.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_NoncurrentProvisions,비유동충당부채,7640406051.0,,1806879130.0,1564767632.0,KRW,에이피알,278470
01190568,2024,11011,BS,Statement of financial position,ifrs-full_OtherNoncurrentLiabilities,기타비유동부채,144856441.0,,107951079.0,121312824.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,dart_OperatingIncomeLoss,영업이익,122705544449.0,,104193724865.0,39228479397.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,dart_OtherGains,기타수익,829265503.0,,441741128.0,240688824.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,dart_OtherLosses,기타비용,1862558727.0,,1246484531.0,416924307.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,420894155120.0,,291254657539.0,252246164696.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncome,총포괄이익,105848501435.0,,81454744628.0,28932042839.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업 소유주지분,105848501435.0,,81454744628.0,28932042839.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_CostOfSales,매출원가,179154162732.0,,128360982155.0,106223475243.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_BasicEarningsLossPerShare,보통주 기본주당이익,2875.0,,2249.0,816.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_DilutedEarningsLossPerShare,보통주 희석주당이익,2819.0,,2219.0,814.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_FinanceCosts,금융비용,17237605550.0,,6601270655.0,5455522583.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_FinanceIncome,금융수익,28866042194.0,,9035639020.0,5607858950.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_GrossProfit,매출총이익,543599699569.0,,395448382404.0,291474644093.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,25710251902.0,,24277298875.0,10241587166.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-1741934532.0,,-91306324.0,-30950276.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,당기손익으로 재분류되는 항목,460723199.0,,88885711.0,569456833.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax,해외사업장환산외환차이(세전기타포괄이익),460723199.0,,88885711.0,569456833.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,당기손익으로 재분류 되지 않는 항목,-2202657731.0,,-180192035.0,-600407109.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,-Standard account code not used-,순확정급여부채의 재측정요소 법인세효과,660952324.0,,52183967.0,182063176.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-2863610055.0,,-232376002.0,-782470285.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_ProfitLoss,당기순이익,107590435967.0,,81546050952.0,28962993115.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업 소유주지분,107590435967.0,,81546050952.0,28962993115.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,133300687869.0,,105823349827.0,39204580281.0,KRW,에이피알,278470
01190568,2024,11011,CIS,Statement of comprehensive income,ifrs-full_Revenue,매출액,722753862301.0,,523809364559.0,397698119336.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,125334572532.0,,57253261626.0,33798982850.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,90366354391.0,,125334572532.0,57253261626.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-4830388701.0,,-11480920710.0,1440557771.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AcquisitionOfTreasuryShares,자기주식의 취득,59943891000.0,,,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_DecreaseInGuaranteeDepositsAsFinancialActivities,보증금의 감소,90000000.0,,,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_ProceedsFromConvertibleBonds,전환사채의 발행,,,3000000000.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_ProceedsFromExerciseOfShareOptions,주식선택권 행사,1010668300.0,,,3645500000.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_ProceedsFromShortTermBorrowings,단기차입금의 차입,,,,9000000000.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_RepaymentsOfLongTermBorrowings,장기차입금의 상환,,,41431000.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,7500000000.0,,14083186080.0,4000000000.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,-Standard account code not used-,리스부채의 상환,9141812292.0,,8605183174.0,6589669212.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_InterestPaidClassifiedAsFinancingActivities,이자지급,3494536736.0,,748686256.0,615273017.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_ProceedsFromIssuingShares,유상증자,74329183027.0,,8997565800.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-109655123978.0,,-28280436368.0,-9121425060.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_ProceedsFromSalesOfFairValueFinancialAsset,당기손익-공정가치측정금융자산의 감소,266138422243.0,,28221844734.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_ProceedsFromSalesOfOtherCurrentFinancialAssets,기타유동금융자산의 감소,22648887672.0,,335292614266.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_ProceedsFromSalesOfOtherNonCurrentFinancialAssets,기타비유동금융자산의 감소,310913567.0,,26708870.0,279094371.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_PurchaseOfFairValueFinancialAsset,당기손익-공정가치측정금융자산의 증가,286763315509.0,,32225706286.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_PurchaseOfOtherCurrentFinancialAssets,기타유동금융자산의 증가,39346963127.0,,335599523661.0,162550.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_PurchaseOfOtherNonCurrentFinancialAssets,기타비유동금융자산의 증가,24960610043.0,,12087011290.0,2494847848.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,사업결합으로 인한 순현금유출,,,-64783795.0,,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 감소,139514197.0,,29875457.0,18582000.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 증가,2788205288.0,,2215700675.0,1224429839.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 증가,45033767690.0,,9658753988.0,5699661194.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,79124161730.0,,107840961394.0,31630786168.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,운전자본의 변동,-58343573486.0,,1114001132.0,-20265150119.0,KRW,에이피알,278470
01190568,2024,11011,CF,Cash flow statement,dart_AdjustmentsForDecreaseincreaseInFairValueOfPlanAssets,퇴직연금운용자산의 증가,-2571495490.0,,-1319506174.0,-3444241312.0,KRW,에이피알,278470
